order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm,total_payment,payment_installments,payment_type,review_score,actual_lead_time_days,estimated_lead_time_days,lead_time_variance_days,is_late,stage1_approval_hrs,stage2_to_carrier_days,stage3_to_customer_days,stage4_buffer_days,seller_handoff_breach_days,stockout_risk_flag,freight_to_price_ratio,item_revenue,freight_burden_pct
00061f2a7bc09da83e415a52dc8a4af1,1,d63c1011f49d98b976c352955b1c4bea,cc419e0650a3c5ba77189a1882b7556a,2018-03-29 22:28:09,59.99,8.88,c6fc061d86fab1e2b2eac259bac71a49,delivered,2018-03-24 22:16:10,2018-03-24 22:28:09,2018-03-27 05:26:55,2018-03-29 00:04:19,2018-04-09,107e6259485efac66428a56f10801f4f,13419,piracicaba,SP,9015,santo andre,SP,health_beauty,950.0,35.0,25.0,20.0,68.87,3.0,credit_card,5.0,4.075104166666667,15.072106481481482,-10.997002314814814,0,0.19972222222222222,2.290810185185185,1.7759722222222223,10.997002314814814,-2.709189814814815,0,0.1480246707784631,68.87,0.1289385799332075
00063b381e2406b52ad429470734ebd5,1,f177554ea93259a5b282f24e33f65ab6,8602a61d680a10a82cceeeda0d99ea3d,2018-07-31 17:30:39,45.0,12.98,6a899e55865de6549a58d2c6845e5604,delivered,2018-07-27 17:21:27,2018-07-27 18:00:06,2018-07-30 14:52:00,2018-08-07 13:56:52,2018-08-07,3fb97204945ca0c01bcf3eee6031c5f1,15910,monte alto,SP,1001,sao paulo,SP,fashion_bags_accessories,200.0,16.0,16.0,11.0,57.98,5.0,credit_card,5.0,10.85792824074074,10.276770833333334,0.5811574074074066,1,0.6441666666666667,2.869375,7.961712962962963,-0.5811574074074074,-1.1101736111111111,0,0.28844444444444445,57.980000000000004,0.22387030010348397
0006ec9db01a64e59a68b2c340bf65a7,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018-07-26 17:24:20,74.0,23.32,5d178120c29c61748ea95bac23cb8f25,delivered,2018-07-24 17:04:17,2018-07-24 17:24:20,2018-07-25 11:02:00,2018-07-31 01:04:15,2018-08-22,7ed0ea20347f67fe61d1c99fdf8556ae,21810,rio de janeiro,RJ,14940,ibitinga,SP,bed_bath_table,1383.0,50.0,10.0,40.0,97.32,4.0,credit_card,5.0,6.333310185185185,28.28869212962963,-21.955381944444447,0,0.33416666666666667,0.7344907407407407,5.584895833333333,21.955381944444444,-1.2655092592592592,0,0.31513513513513514,97.32,0.23962186600904237
0008288aa423d2a3f00fcb17cd7d8719,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-02-21 02:55:52,49.9,13.37,2355af7c75e7c98b43a87b2a7f210dc5,delivered,2018-02-13 22:10:21,2018-02-15 03:55:52,2018-02-20 18:23:28,2018-02-26 13:55:22,2018-03-06,9e4159995424971423b98c4a8bc11529,6600,jandira,SP,15025,sao jose do rio preto,SP,garden_tools,1650.0,30.0,22.0,30.0,126.54,1.0,boleto,5.0,12.656261574074074,20.07614583333333,-7.419884259259257,0,29.75861111111111,5.6025,5.813819444444444,7.419884259259259,-0.35583333333333333,0,0.267935871743487,63.269999999999996,0.21131657973763238
0008288aa423d2a3f00fcb17cd7d8719,2,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-02-21 02:55:52,49.9,13.37,2355af7c75e7c98b43a87b2a7f210dc5,delivered,2018-02-13 22:10:21,2018-02-15 03:55:52,2018-02-20 18:23:28,2018-02-26 13:55:22,2018-03-06,9e4159995424971423b98c4a8bc11529,6600,jandira,SP,15025,sao jose do rio preto,SP,garden_tools,1650.0,30.0,22.0,30.0,126.54,1.0,boleto,5.0,12.656261574074074,20.07614583333333,-7.419884259259257,0,29.75861111111111,5.6025,5.813819444444444,7.419884259259259,-0.35583333333333333,0,0.267935871743487,63.269999999999996,0.21131657973763238
0009792311464db532ff765bf7b182ae,1,8cab8abac59158715e0d70a36c807415,530ec6109d11eaaf87999465c6afee01,2018-08-17 12:15:10,99.9,27.65,2a30c97668e81df7c17a8b14447aeeba,delivered,2018-08-14 20:43:09,2018-08-15 12:15:10,2018-08-15 15:28:00,2018-08-22 12:02:27,2018-08-28,4987996ddcd0ddb20740fdce7c2bfbb1,37137,alfenas,MG,85807,cascavel,PR,sports_leisure,1050.0,40.0,20.0,30.0,127.55,1.0,boleto,5.0,7.638402777777777,13.13670138888889,-5.498298611111112,0,15.533611111111112,0.13391203703703702,6.857256944444444,5.498298611111111,-1.866087962962963,0,0.27677677677677676,127.55000000000001,0.21677773422187374
0009c9a17f916a706d71784483a5d643,1,3f27ac8e699df3d300ec4a5d8c5cf0b2,fcb5ace8bcc92f75707dc0f01a27d269,2018-05-02 09:31:53,639.0,11.34,8a250edc40ebc5c3940ebc940f16a7eb,delivered,2018-04-25 09:10:41,2018-04-25 09:33:19,2018-04-27 15:14:00,2018-04-30 17:54:25,2018-05-09,6062db572f3ef38b7a8ff4307abbfad3,13044,campinas,SP,7032,guarulhos,SP,consoles_games,200.0,16.0,5.0,12.0,650.34,6.0,credit_card,4.0,5.363703703703703,13.617581018518518,-8.253877314814815,0,0.37722222222222224,2.2365856481481483,3.111400462962963,8.253877314814815,-4.762418981481481,0,0.017746478873239435,650.34,0.017437032936617768
000aed2e25dbad2f9ddb70584c5a2ded,1,4fa33915031a8cde03dd0d3e8fb27f01,fe2032dab1a61af8794248c8196565c9,2018-05-16 20:57:03,144.0,8.77,fff5169e583fd07fac9fec88962f189d,delivered,2018-05-11 20:33:38,2018-05-11 20:57:03,2018-05-16 14:26:00,2018-05-18 16:46:31,2018-05-22,6457be0b331148fb5454efc88d1e03d9,13458,santa barbara d'oeste,SP,13030,campinas,SP,perfumery,468.0,23.0,18.0,19.0,152.77,1.0,credit_card,1.0,6.842280092592593,10.143310185185186,-3.301030092592593,0,0.3902777777777778,4.7284375,2.0975810185185186,3.3010300925925926,-0.2715625,0,0.06090277777777778,152.77,0.05740655887936112
000c3e6612759851cc3cbb4b83257986,1,b50c950aba0dcead2c48032a690ce817,218d46b86c1881d022bce9c68a7d4b15,2017-08-21 03:33:13,99.0,13.71,3773bcf1a6fbd29233ea1c1b573c4f22,delivered,2017-08-12 10:08:57,2017-08-15 03:35:32,2017-08-15 15:32:51,2017-08-19 15:22:17,2017-09-01,f5f088001070650f9e9a8cd773621f35,13208,jundiai,SP,14070,ribeirao preto,SP,sports_leisure,1800.0,16.0,16.0,16.0,112.71,1.0,boleto,5.0,7.217592592592593,19.577118055555555,-12.359525462962964,0,65.44305555555556,0.4981365740740741,3.992662037037037,12.359525462962964,-5.500254629629629,0,0.1384848484848485,112.71000000000001,0.12163960606867182
000e562887b1f2006d75e0be9558292e,1,5ed9eaf534f6936b51d0b6c5e4d5c2e9,8cbac7e12637ed9cffa18c7875207478,2018-02-28 12:08:37,25.0,16.11,2b01d668726fb0b751c55918c0437b7b,delivered,2018-02-22 11:54:42,2018-02-22 12:08:37,2018-02-26 14:18:32,2018-03-12 18:46:34,2018-03-19,b2c72d1e9f6430603b8337d8f1394a99,11533,cubatao,SP,89254,jaragua do sul,SC,cool_stuff,600.0,20.0,20.0,21.0,41.11,4.0,credit_card,3.0,18.286018518518517,24.503680555555555,-6.217662037037037,0,0.23194444444444445,4.090219907407407,14.186134259259259,6.217662037037037,-1.9097800925925925,0,0.6444,41.11,0.3918754560934079
000e63d38ae8c00bbcb5a30573b99628,1,553e0e7590d3116a072507a3635d2877,1c129092bf23f28a5930387c980c0dfc,2018-03-29 20:07:49,47.9,8.88,98884e672c5ba85f4394f2044e1a3eab,delivered,2018-03-23 19:48:26,2018-03-23 20:07:49,2018-03-26 21:38:48,2018-03-27 14:51:47,2018-04-05,860fc00d3154ce2346c43ebe47b9b6ce,4679,sao paulo,SP,2972,sao paulo,SP,bed_bath_table,800.0,20.0,20.0,20.0,56.78,1.0,credit_card,3.0,3.7939930555555557,12.174699074074073,-8.380706018518518,0,0.32305555555555554,3.0631828703703703,0.7173495370370371,8.380706018518518,-2.9368171296296297,0,0.18538622129436327,56.78,0.15639309616061994
000e906b789b55f64edcb1f84030f90d,1,57d79905de06d8897872c551bfd09358,ea8482cd71df3c1969d7b9473ff13abc,2017-11-27 19:09:02,21.99,11.85,6a3b2fc9f270df258605e22bef19fd88,delivered,2017-11-21 18:54:23,2017-11-21 19:09:02,2017-11-22 20:46:54,2017-12-09 17:27:23,2017-12-07,3588484a539617d91500764822230fb6,18900,santa cruz do rio pardo,SP,4160,sao paulo,SP,telephony,300.0,17.0,4.0,12.0,33.84,3.0,credit_card,3.0,17.939583333333335,15.212233796296296,2.727349537037039,1,0.24416666666666667,1.067962962962963,16.86144675925926,-2.727349537037037,-4.932037037037037,0,0.538881309686221,33.839999999999996,0.350177304964539
000f25f4d72195062c040b12dce9a18a,1,1c05e0964302b6cf68ca0d15f326c6ba,7c67e1448b00f6e969d365cea6b010ab,2018-03-21 11:10:11,119.99,44.4,86ade8ebc14f18dd6c3ea75bd0eb7534,delivered,2018-03-07 10:33:13,2018-03-07 11:10:11,2018-03-16 15:58:31,2018-03-22 16:51:52,2018-04-11,1a6cbc34ea404cb0af7ed74df0999354,27213,volta redonda,RJ,8577,itaquaquecetuba,SP,office_furniture,9375.0,55.0,54.0,19.0,164.39,1.0,credit_card,4.0,15.262951388888888,34.560266203703705,-19.29731481481482,0,0.6161111111111112,9.200231481481481,6.0370486111111115,19.297314814814815,-4.799768518518518,0,0.3700308359029919,164.39,0.270089421497658
001021efaa8636c29475e7734483457d,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-03-05 09:35:41,49.0,15.1,2dfbf74859104caf100df3720a1d833d,delivered,2018-02-27 09:27:14,2018-02-27 09:35:41,2018-02-27 21:43:46,2018-03-08 20:06:33,2018-03-23,2193383c470dc9cec894ce78afd0ebd6,86870,ivaipora,PR,5849,sao paulo,SP,fashion_bags_accessories,250.0,16.0,2.0,20.0,64.1,3.0,credit_card,4.0,9.443969907407407,23.606087962962963,-14.162118055555556,0,0.14083333333333334,0.505613425925926,8.932488425925927,14.162118055555556,-5.494386574074074,0,0.3081632653061224,64.1,0.2355694227769111
0010b2e5201cc5f1ae7e9c6cc8f5bd00,1,5a419dbf24a8c9718fe522b81c69f61a,3504c0cb71d7fa48d967e0e4c94d59d9,2017-09-15 18:04:37,48.9,16.6,57ef317d4818cb42680fc9dfd13867ce,delivered,2017-09-11 17:39:33,2017-09-11 18:04:37,2017-09-12 17:02:57,2017-09-23 13:21:21,2017-09-27,e883f26917e2095c439f70c2cf8c914b,22461,rio de janeiro,RJ,9350,maua,SP,cool_stuff,1800.0,34.0,5.0,34.0,65.5,3.0,credit_card,5.0,11.820694444444445,15.264201388888889,-3.4435069444444437,0,0.4177777777777778,0.9571759259259259,10.846111111111112,3.4435069444444446,-3.042824074074074,0,0.33946830265848676,65.5,0.25343511450381684
00119ff934e539cf26f92b9ef0cdfed8,1,21b1c2f67a9aafb5af0eb06c13b9dbda,c864036feaab8c1659f65ea4faebe1da,2017-08-11 00:35:12,219.9,16.98,7dd2e283f47deac853cf70f3b63c8d86,delivered,2017-08-06 00:42:49,2017-08-07 00:35:12,2017-08-07 21:12:34,2017-08-16 17:29:59,2017-08-31,13df7b623839b4edc579ee40279d57c8,26263,nova iguacu,RJ,83605,campo largo,PR,sports_leisure,9800.0,105.0,15.0,28.0,236.88,6.0,credit_card,5.0,10.699421296296297,24.970266203703705,-14.270844907407408,0,23.873055555555556,0.8592824074074074,8.845428240740741,14.270844907407408,-3.1407175925925928,0,0.07721691678035471,236.88,0.07168186423505572
0011d82c4b53e22e84023405fb467e57,1,c389f712c4b4510bc997cee93e8b1a28,bfd27a966d91cfaafdb25d076585f0da,2018-01-29 21:51:25,289.0,26.33,2013d892495e1a101d742d533d2d1119,delivered,2018-01-16 21:43:23,2018-01-16 21:51:25,2018-01-23 22:08:06,2018-01-26 22:14:02,2018-02-15,02daaa0e021d624d1784c4ea5cc84ace,1033,sao paulo,SP,13930,serra negra,SP,luggage_accessories,2965.0,41.0,27.0,34.0,315.33,2.0,credit_card,4.0,10.021284722222223,29.094872685185184,-19.07358796296296,0,0.1338888888888889,7.011585648148148,3.0041203703703703,19.073587962962964,-5.988414351851852,0,0.09110726643598616,315.33,0.08349982557955157
00125cb692d04887809806618a2a145f,1,1c0c0093a48f13ba70d0c6b0a9157cb7,41b39e28db005d9731d9d485a83b4c38,2017-03-29 13:05:42,109.9,25.51,8afb90a97ee661103014329b1bcea1a2,delivered,2017-03-23 12:21:17,2017-03-23 13:05:42,2017-03-27 08:58:04,2017-04-07 15:32:47,2017-04-20,7ac26eac431c6848694a2de6f0327524,75123,anapolis,GO,9220,santo andre,SP,furniture_decor,2500.0,47.0,21.0,41.0,135.41,1.0,credit_card,5.0,15.13298611111111,27.48521990740741,-12.352233796296298,0,0.7402777777777778,3.8280324074074072,11.274108796296296,12.352233796296296,-2.1719675925925928,0,0.2321201091901729,135.41,0.18839081308618272
00130c0eee84a3d909e75bc08c5c3ca1,1,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,2018-06-14 05:16:24,27.9,7.94,47d656c08a282ec5ab4c1f18303a3a30,delivered,2018-06-11 21:17:00,2018-06-12 05:16:24,2018-06-12 14:22:00,2018-06-13 15:28:25,2018-06-20,b5910f24d2483d697b37e3857b621061,9820,sao bernardo do campo,SP,12940,atibaia,SP,food,150.0,17.0,13.0,13.0,35.84,1.0,boleto,5.0,1.7579282407407408,8.113194444444444,-6.355266203703703,0,7.99,0.3788888888888889,1.0461226851851853,6.355266203703704,-1.6211111111111112,0,0.28458781362007174,35.839999999999996,0.2215401785714286
0013503b13da1eac686219390b7d641b,1,38afdf723b95d455b418a0f57d623c6b,1554a68530182680ad5c8b042c3ab563,2017-12-13 03:16:36,119.9,17.32,f7277fce45fad3165379c15cacf5ddbe,delivered,2017-12-05 23:40:59,2017-12-07 03:16:36,2017-12-07 22:59:30,2017-12-20 22:46:28,2017-12-28,1544f85dff3797491b60f2a5241d14c1,6160,osasco,SP,37580,monte siao,MG,furniture_decor,2500.0,34.0,6.0,28.0,137.22,1.0,boleto,5.0,14.962141203703704,22.013206018518517,-7.051064814814813,0,27.593611111111112,0.8214583333333333,12.990949074074074,7.051064814814815,-5.178541666666667,0,0.14445371142618849,137.22,0.12622066754117475
00137e170939bba5a3134e2386413108,1,672e757f331900b9deea127a2a7b79fd,e59aa562b9f8076dd550fcddf0e73491,2017-11-30 06:30:55,397.0,24.65,7b63cba66b8e6d002e94d0990c1e2868,delivered,2017-11-24 16:50:38,2017-11-25 06:30:55,2017-11-28 19:43:52,2017-12-11 19:12:55,2017-12-18,38c3bc2d6df03905e3e8d3d5b079acf4,22790,rio de janeiro,RJ,82810,curitiba,PR,agro_industry_and_commerce,2650.0,30.0,30.0,20.0,421.65,1.0,boleto,4.0,17.098807870370372,23.298171296296296,-6.199363425925924,0,13.671388888888888,3.550659722222222,12.978506944444444,6.199363425925926,-1.4493402777777777,0,0.06209068010075566,421.65,0.05846080872761769
001427c0ec99cf8af737bd88e92fd444,1,28b4eced95a52d9c437a4caf9d311b95,77530e9772f57a62c906e1c21538ab82,2018-04-12 19:08:28,59.9,23.35,eab9c552374be06ed15923016dc9e588,delivered,2018-04-07 18:51:22,2018-04-07 19:08:28,2018-04-09 23:29:32,2018-04-25 23:38:41,2018-05-10,2ada69d1c5528233e3d9aa3f1d8da1b1,38304,ituiutaba,MG,80310,curitiba,PR,furniture_decor,750.0,69.0,11.0,11.0,83.25,1.0,credit_card,2.0,18.199525462962963,32.21432870370371,-14.014803240740743,0,0.285,2.1812962962962965,16.006354166666668,14.01480324074074,-2.8187037037037035,0,0.3898163606010017,83.25,0.2804804804804805
00143d0f86d6fbd9f9b38ab440ac16f5,1,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-10-20 16:07:52,21.33,15.1,2e45292979b9b2700ea09560eeb0f803,delivered,2017-10-16 15:29:43,2017-10-16 16:07:52,2017-10-16 23:04:43,2017-10-27 18:43:56,2017-11-06,bb8a37225e0279ac8a274c9765617eaf,74663,goiania,GO,18055,sorocaba,SP,sports_leisure,180.0,17.0,11.0,14.0,109.29,1.0,credit_card,,11.134872685185185,20.354363425925925,-9.21949074074074,0,0.6358333333333334,0.2894791666666667,10.818900462962963,9.21949074074074,-3.7105208333333333,0,0.7079231129864042,36.43,0.41449354927257753
00143d0f86d6fbd9f9b38ab440ac16f5,2,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-10-20 16:07:52,21.33,15.1,2e45292979b9b2700ea09560eeb0f803,delivered,2017-10-16 15:29:43,2017-10-16 16:07:52,2017-10-16 23:04:43,2017-10-27 18:43:56,2017-11-06,bb8a37225e0279ac8a274c9765617eaf,74663,goiania,GO,18055,sorocaba,SP,sports_leisure,180.0,17.0,11.0,14.0,109.29,1.0,credit_card,,11.134872685185185,20.354363425925925,-9.21949074074074,0,0.6358333333333334,0.2894791666666667,10.818900462962963,9.21949074074074,-3.7105208333333333,0,0.7079231129864042,36.43,0.41449354927257753
00143d0f86d6fbd9f9b38ab440ac16f5,3,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-10-20 16:07:52,21.33,15.1,2e45292979b9b2700ea09560eeb0f803,delivered,2017-10-16 15:29:43,2017-10-16 16:07:52,2017-10-16 23:04:43,2017-10-27 18:43:56,2017-11-06,bb8a37225e0279ac8a274c9765617eaf,74663,goiania,GO,18055,sorocaba,SP,sports_leisure,180.0,17.0,11.0,14.0,109.29,1.0,credit_card,,11.134872685185185,20.354363425925925,-9.21949074074074,0,0.6358333333333334,0.2894791666666667,10.818900462962963,9.21949074074074,-3.7105208333333333,0,0.7079231129864042,36.43,0.41449354927257753
0014ae671de39511f7575066200733b7,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,2017-05-29 03:15:24,16.5,14.1,41065d9dcea52218c3943d2eed072b97,delivered,2017-05-22 13:49:03,2017-05-23 03:15:24,2017-05-29 09:04:02,2017-06-07 13:52:52,2017-06-13,8e5a8d9363eb6296154b65750c8702ca,83325,pinhais,PR,3504,sao paulo,SP,telephony,350.0,19.0,4.0,11.0,30.6,1.0,boleto,5.0,16.00265046296296,21.424270833333335,-5.421620370370373,0,13.439166666666667,6.242106481481481,9.200578703703703,5.421620370370371,0.24210648148148148,1,0.8545454545454545,30.6,0.46078431372549017
0015ebb40fb17286bea51d4607c4733c,1,50fd2b788dc166edd20512370dac54df,8b321bb669392f5163d04c59e235e066,2018-01-18 09:11:24,21.9,15.1,da43a556bf5c36a1104c473cff77de6c,delivered,2018-01-14 09:01:36,2018-01-14 09:11:24,2018-01-17 22:56:36,2018-02-01 20:29:51,2018-02-15,2e0daa38f7fd081ddcda32d972e5ec50,85948,pato bragado,PR,1212,sao paulo,SP,electronics,150.0,30.0,10.0,20.0,37.0,1.0,credit_card,5.0,18.47795138888889,31.62388888888889,-13.145937499999999,0,0.16333333333333333,3.5730555555555554,14.898090277777778,13.1459375,-0.42694444444444446,0,0.6894977168949772,37.0,0.4081081081081081
